name,cust,date,sales
Johnson  Kirsten,20111,1997-06-20,51.67
Johnson  Kirsten,20111,1997-06-25,45.88
Johnson  Kirsten,20111,1997-07-04,44.88
Johnson  Kirsten,20111,1997-07-08,43.89
Johnson  Kirsten,20111,1997-07-16,45.29
Johnson  Kirsten,20111,1997-07-21,61.84
Johnson  Kirsten,20111,1997-07-29,46.88
Johnson  Kirsten,20111,1997-08-05,44.88
Johnson  Kirsten,20111,1997-08-20,49.67
Johnson  Kirsten,20111,1997-09-05,50.87
Johnson  Kirsten,20111,1997-09-16,77.94
Johnson  Kirsten,20111,1997-09-19,25.98
Johnson  Kirsten,20111,1997-09-27,12.99
Johnson  Kirsten,20111,1997-10-01,39.97
Johnson  Kirsten,20111,1997-10-02,12.99
Johnson  Kirsten,20111,1997-10-04,56.96
Johnson  Kirsten,20111,1997-10-09,38.97
Johnson  Kirsten,20111,1997-10-20,38.97
Johnson  Kirsten,20111,1997-10-30,38.97
Johnson  Kirsten,20111,1997-11-01,38.97
Johnson  Kirsten,20111,1997-11-06,38.97
Johnson  Kirsten,20111,1997-11-07,37.97
Johnson  Kirsten,20111,1997-11-20,40.97
Johnson  Kirsten,20111,1997-12-06,53.46
Johnson  Kirsten,20111,1998-01-06,28.98
Johnson  Kirsten,20111,1998-01-15,12.99
Johnson  Kirsten,20111,1998-01-26,38.86
Johnson  Kirsten,20111,1998-02-03,39.56
Johnson  Kirsten,20111,1998-02-12,37.86
Johnson  Kirsten,20111,1998-02-17,36.97
Johnson  Kirsten,20111,1998-03-26,41.47
Johnson  Kirsten,20111,1998-04-14,40.97
Johnson  Kirsten,20111,1998-04-29,32.97
Johnson  Kirsten,20111,1998-05-07,36.75
Johnson  Kirsten,20111,1998-05-13,12.58
Johnson  Kirsten,20111,1998-05-28,37.86
Johnson  Kirsten,20111,1998-06-17,47.96
Crews  Nicolas,20117,1997-03-12,35.74
Crews  Nicolas,20117,1997-05-28,14.96
Crews  Nicolas,20117,1997-08-25,15.36
Crews  Nicolas,20117,1997-11-29,5.49
Crews  Nicolas,20117,1997-12-06,11.49
Crews  Nicolas,20117,1998-03-20,13.99
Norton  Jullyeth,20130,1997-03-12,20.99
Norton  Jullyeth,20130,1997-05-05,31.76
Norton  Jullyeth,20130,1997-06-03,39.95
Gunckel  Caylin,20133,1997-03-12,15.36
Gunckel  Caylin,20133,1997-10-02,19.49
Gunckel  Caylin,20133,1997-10-20,21.98
Hyden-Terry  Kush,20140,1997-03-12,36.12
Hyden-Terry  Kush,20140,1997-03-20,42.31
Hyden-Terry  Kush,20140,1997-04-02,10.77
Mcpherson  Kayla,20150,1997-03-12,15.36
Tanicala  Wilfredo,20155,1997-03-12,15.36
Tanicala  Wilfredo,20155,1997-06-21,11.97
Tanicala  Wilfredo,20155,1997-08-08,29.33
Tanicala  Wilfredo,20155,1997-11-05,11.49
Pham  Manuel,20168,1997-03-12,5.78
Corby  Malcolm,20181,1997-03-12,14.37
Hong  Joseph,20192,1997-03-12,14.37
Hong  Joseph,20192,1997-11-21,19.49
Hong  Joseph,20192,1998-06-13,14.49
Martinez  Shu,20205,1997-03-12,11.77
Boller  Madeline,20219,1997-03-12,13.97
Boller  Madeline,20219,1997-07-07,13.97
Aguirre-Acosta  Kianna,20223,1997-03-12,28.74
Aguirre-Acosta  Kianna,20223,1997-12-26,33.47
Campbell  Brianna,20239,1997-03-12,11.77
Smith  Cody,20255,1997-03-12,11.77
Bui  Manuel,20271,1997-03-12,20.3
Levin  Nicole,20285,1997-03-12,11.77
Levin  Nicole,20285,1997-12-01,9.49
Evans  Mia,20299,1997-03-12,14.37
Portillo-Sanchez  Jahlysa,20315,1997-03-12,13.99
Portillo-Sanchez  Jahlysa,20330,1997-03-12,13.97
Guerrero  Isaiah,6827,1997-03-13,25.74
Garcia  Niesha,15459,1997-03-13,50.73
Lofton  Paul,19374,1997-03-13,55.47
Lofton  Paul,19374,1998-02-16,99.93
Johnson  Kirsten,20116,1997-03-13,100.52
Lucero  Jacob,20345,1997-03-13,192.79
Lucero  Jacob,20345,1997-03-22,67.45
Lucero  Jacob,20345,1997-06-11,66.09
Lucero  Jacob,20345,1997-07-02,55.31
Lucero  Jacob,20345,1998-02-25,29.98
Lucero  Jacob,20345,1998-04-29,35.47
Lara Araujo  Ashley,20350,1997-03-13,22.77
Tjandra  A'Keem,20354,1997-03-13,19.54
Tjandra  A'Keem,20354,1997-08-19,21.7
Tjandra  A'Keem,20354,1998-01-14,12.99
Habtu  Remington,20364,1997-03-13,51.87
Habtu  Remington,20364,1998-04-06,9.99
Brown  Desyre,20380,1997-03-13,11.78
Willey  Kyle,20390,1997-03-13,14.37
Willey  Kyle,20390,1997-06-27,19.99
Storoschuck  Jessania,20396,1997-03-13,9.99
Pacheco  Erinn,20412,1997-03-13,27.99
Pacheco  Erinn,20412,1997-04-20,13.97
Pacheco  Erinn,20412,1997-05-11,26.22
Pacheco  Erinn,20412,1998-01-28,12.99
Pacheco  Erinn,20412,1998-01-28,12.99
Pacheco  Erinn,20412,1998-03-28,13.99
Pacheco  Erinn,20412,1998-06-14,24.98
Smith  Victoria,20414,1997-03-13,20.99
Robinson-Beaty  Ivy,20431,1997-03-13,93.4
Honas  Destiny,20445,1997-03-13,11.77
Whalen  Abrianna,20459,1997-03-13,20.99
Jernigan  Brandon,20462,1997-03-13,44.77
Jernigan  Brandon,20462,1997-06-30,11.77
Jernigan  Brandon,20462,1997-12-16,11.49
Jernigan  Brandon,20462,1998-03-12,14.49
Hoang  Mahkena,20473,1997-03-13,18.36
Ruybal  Jaymie Leigh,20491,1997-03-13,33.51
Black  Jacob,20512,1997-03-13,6.79
Kelly  Nina,20525,1997-03-13,58.66
Kelly  Nina,20525,1998-03-27,29.48
Joseph  Nikkolas,20532,1997-03-13,26.74
Joseph  Nikkolas,20532,1997-06-12,27.94
Joseph  Nikkolas,20532,1998-01-19,14.49
Joseph  Nikkolas,20532,1998-03-09,9.99
Joseph  Nikkolas,20532,1998-03-26,15.49
Joseph  Nikkolas,20532,1998-05-14,19.99
Wilson  Samuel,20545,1997-03-13,12.49
Fitzgerald  Ruby,20547,1997-03-13,14.37
Fitzgerald  Ruby,20547,1997-03-14,14.79
Fitzgerald  Ruby,20547,1997-04-04,14.79
Fitzgerald  Ruby,20547,1997-04-12,11.77
Fitzgerald  Ruby,20547,1997-05-11,13.97
Fitzgerald  Ruby,20547,1997-06-17,25.94
Fitzgerald  Ruby,20547,1997-07-06,19.99
Fitzgerald  Ruby,20547,1997-08-30,14.96
Soto  Jasmine,20565,1997-03-13,15.36
Lea  Edwin,20582,1997-03-13,28.34
Shobe  Siedah,20592,1997-03-13,14.99
Shobe  Siedah,20592,1997-05-13,10.77
Shobe  Siedah,20592,1998-03-22,12.18
Shobe  Siedah,20601,1997-03-13,17.96
Charles  Robert,10189,1997-03-14,15.36
Luna  Brittany,16359,1997-03-14,24.74
Luna  Brittany,16359,1997-04-02,35.34
Luna  Brittany,16359,1997-05-20,26.13
Luna  Brittany,16359,1997-06-28,26.14
Mckay  John,18359,1997-03-14,48.76
Mckay  John,18359,1997-12-15,25.98
Mckay  John,18359,1998-03-05,25.98
Mckay  John,18359,1998-03-13,25.57
Mckay  John,18359,1998-05-25,11.99
Mckay  John,18359,1998-06-04,55.83
Mckay  John,18359,1998-06-27,25.98
Roach  Kenneth,20028,1997-03-14,12.49
Gunckel  Caylin,20136,1997-03-14,8.77
Gunckel  Caylin,20136,1997-07-07,26.22
Gunckel  Caylin,20136,1997-09-07,43.57
Storoschuck  Jessania,20411,1997-03-14,36.83
Storoschuck  Jessania,20411,1997-03-20,19.99
Storoschuck  Jessania,20411,1997-03-31,34.38
Storoschuck  Jessania,20411,1997-07-10,25.14
Storoschuck  Jessania,20411,1997-08-13,26.73
Storoschuck  Jessania,20411,1997-11-23,25.98
Storoschuck  Jessania,20411,1998-01-29,16.47
Storoschuck  Jessania,20411,1998-03-24,32.49
Storoschuck  Jessania,20411,1998-03-31,15.49
Storoschuck  Jessania,20411,1998-06-19,12.99
Nguyen  David,20617,1997-03-14,9.97
Nguyen  David,20617,1997-10-05,18.99
Nguyen  David,20617,1998-03-26,14.49
Martinez  Michelle,20626,1997-03-14,15.36
Martinez  Michelle,20626,1997-03-30,13.77
Schneider  Samuel,20637,1997-03-14,17.54
Bynog  Kaylie,20649,1997-03-14,79.2
Emene  Stephanie,20666,1997-03-14,9.97
Hoang  Amparo,20678,1997-03-14,22.48
Tenge  Selena,20683,1997-03-14,8.77
Tenge  Selena,20683,1997-03-17,11.77
Tenge  Selena,20683,1997-05-20,14.37
Craven  Jonathan,20684,1997-03-14,55.06
Craven  Jonathan,20684,1997-03-29,66.43
Craven  Jonathan,20684,1998-03-31,54.46
Kelley  Hannah,20693,1997-03-14,10.97
Escalante  Stephanie,20695,1997-03-14,38.51
Escalante  Stephanie,20695,1997-08-01,30.72
Escalante  Stephanie,20695,1997-08-21,30.72
Escalante  Stephanie,20695,1997-09-03,61.43
Escalante  Stephanie,20695,1997-09-06,27.77
Escalante  Stephanie,20695,1997-10-14,10.99
Escalante  Stephanie,20695,1997-12-01,24.48
Escalante  Stephanie,20695,1997-12-12,49.49
Escalante  Stephanie,20695,1997-12-18,25.99
Escalante  Stephanie,20695,1998-01-08,15.49
Escalante  Stephanie,20695,1998-01-28,32.48
Escalante  Stephanie,20695,1998-03-05,61.46
Escalante  Stephanie,20695,1998-03-11,75.99
Escalante  Stephanie,20695,1998-04-07,87.63
Escalante  Stephanie,20695,1998-04-19,102.96
Allen  Caitlynn,20704,1997-03-14,51.12
Allen  Caitlynn,20704,1997-04-01,10.77
Allen  Caitlynn,20704,1997-04-23,51.1
Allen  Caitlynn,20704,1997-10-03,14.99
Allen  Caitlynn,20704,1997-10-31,87.45
Allen  Caitlynn,20704,1997-11-07,13.99
Allen  Caitlynn,20704,1997-11-09,40.97
Allen  Caitlynn,20704,1998-03-23,17.99
Allen  Caitlynn,20704,1998-05-28,41.16
Allen  Caitlynn,20704,1998-06-08,29.57
Flores  Rachel,20706,1997-03-14,349.9
Guardipee  Devin,20723,1997-03-14,13.97
Guardipee  Devin,20723,1997-11-19,5.49
Guardipee  Devin,20723,1998-03-13,6.49
Guajardo  Nwakaego,20730,1997-03-14,36.92
Guajardo  Nwakaego,20730,1997-06-26,14.79
Porras  Deekshitha,20743,1997-03-14,23.54
Porras  Deekshitha,20743,1997-05-30,43.69
Porras  Deekshitha,20743,1997-06-25,53.51
Porras  Deekshitha,20743,1997-06-27,33.91
Mattice  Michael,20747,1997-03-14,11.77
Matsumura  Randy,20766,1997-03-14,74.25
Delgado  Kaleia,20768,1997-03-14,24.98
Delgado  Kaleia,20768,1997-05-30,12.25
Cooks  Francesca,20787,1997-03-14,12.49
Miller  Dion,20799,1997-03-14,42.71
Townsend  Nicholas,20813,1997-03-14,75.01
Townsend  Nicholas,20813,1997-06-14,50.48
Townsend  Nicholas,20813,1997-11-12,59.96
Schmidt  Wade,20820,1997-03-14,33.31
Nguyen  Raymond,20828,1997-03-14,16.36
Nguyen  Raymond,20828,1997-05-12,14.96
Newton  Mandi,20840,1997-03-14,10.77
Newton  Mandi,20840,1997-09-08,122.37
Hammond  Eric,20841,1997-03-14,9.77
Castaneda  Mariah,20862,1997-03-14,17.7
Mckay  John,18819,1997-03-15,14.37
Phan  Prennis,20876,1997-03-15,38.95
Jones  Mauricio,20888,1997-03-15,45.88
Ash  Selina,20900,1997-03-15,13.97
Xiong  Paul,20913,1997-03-15,38.13
Rico-Sims  Charlotte,20931,1997-03-15,55.46
Rico-Sims  Charlotte,20931,1998-04-23,50.96
Owen  David,20947,1997-03-15,21.74
Parriott  Amanda,20961,1997-03-15,37.51
Parriott  Amanda,20961,1997-06-24,39.7
Parriott  Amanda,20961,1997-09-25,38.97
Parriott  Amanda,20961,1997-12-27,8.99
Parriott  Amanda,20961,1998-03-28,30.47
Becerra  Constance,20967,1997-03-15,43.98
Becerra  Constance,20967,1997-03-19,14.96
Becerra  Constance,20967,1997-05-11,14.96
Becerra  Constance,20967,1997-09-25,28.48
Becerra  Constance,20967,1998-02-08,34.07
Torrez  Madeline,20970,1997-03-15,19.95
Stuart  Olivia,20980,1997-03-15,5.77
Stuart  Olivia,20980,1997-06-20,8.97
Stuart  Olivia,20980,1998-02-04,27.98
Stuart  Olivia,20980,1998-06-17,46.84
Mortenson  Adrianne,20992,1997-03-15,48.16
Ortega  Kevon,20994,1997-03-15,22.54
Ortega  Kevon,20994,1997-04-13,35.91
Ortega  Kevon,20994,1997-12-04,31.47
Ortega  Kevon,20994,1998-02-17,38.06
Gonzales  Tiffany,21001,1997-03-15,15.96
Gonzales  Tiffany,21001,1997-08-10,28.74
Gonzales  Tiffany,21001,1997-11-01,22.98
Gonzales  Tiffany,21001,1997-12-14,11.49
Annibal  Samantha,21002,1997-03-15,23.47
Annibal  Samantha,21002,1997-04-14,7.45
Annibal  Samantha,21002,1997-04-16,14.79
Annibal  Samantha,21002,1997-05-05,12.57
Taylor  Fernando,21004,1997-03-15,19.97
Taylor  Fernando,21004,1997-08-04,23.76
Taylor  Fernando,21004,1997-09-04,44.52
Taylor  Fernando,21004,1997-09-25,12.99
Taylor  Fernando,21004,1997-12-01,28.98
Taylor  Fernando,21004,1997-12-04,40.97
Taylor  Fernando,21004,1997-12-08,19.99
Graciano Dittrich  Kamry,21008,1997-03-15,10.77
Graciano Dittrich  Kamry,21008,1998-01-25,11.88
Benavides  Shalice,21022,1997-03-15,41.48
Schultz  David,21042,1997-03-15,15.36
Schultz  David,21042,1997-12-15,14.49
Schultz  David,21042,1997-12-19,32.99
Schultz  David,21042,1997-12-24,32.99
Mason  Kirisa,21054,1997-03-15,29.92
Mason  Kirisa,21054,1997-11-17,28.48
Mason  Kirisa,21054,1997-12-07,21.48
Mason  Kirisa,21054,1998-03-10,25.87
Goldstein  Megan,21066,1997-03-15,24.54
Goldstein  Megan,21066,1997-03-25,4.79
Sawyer  Kelsey,21071,1997-03-15,14.37
Vaca  Dorina,21086,1997-03-15,89.35
Vaca  Dorina,21086,1997-04-05,44.88
Vaca  Dorina,21086,1997-05-13,45.09
Vaca  Dorina,21086,1997-10-25,25.98
Vaca  Dorina,21086,1997-11-28,47.48
Vaca  Dorina,21086,1998-03-07,24.46
Wagner  Angelique,21088,1997-03-15,11.97
Davis  Cody,21103,1997-03-15,54.97
Davis  Cody,21103,1997-03-21,14.96
Dwyer  Jeramiah,21106,1997-03-16,97.79
Dwyer  Jeramiah,21106,1998-01-15,62.45
Nguyen  Seiko,21118,1997-03-16,11.77
Buck  Ashonte,21128,1997-03-16,11.77
Buck  Ashonte,21128,1997-09-30,12.99
Buck  Ashonte,21128,1997-11-26,12.99
Miller  Amanda,21131,1997-03-16,28.13
Miller  Amanda,21131,1997-03-25,16.36
Stephen  William,21137,1997-03-16,25.94
Wadle  Hannah,21144,1997-03-16,23.99
Wadle  Hannah,21144,1997-04-01,14.79
Wadle  Hannah,21144,1997-04-23,28.53
Wadle  Hannah,21144,1997-12-30,39.98
Brooks  Andrew,21150,1997-03-16,9.98
Lai  Paul,21161,1997-03-16,29.92
Lai  Paul,21161,1997-07-20,21.77
Lai  Paul,21161,1997-08-18,29.93
Lai  Paul,21161,1998-03-07,37.48
Lor  Tyrell,21164,1997-03-16,12.49
Haddock  Madeline,21171,1997-03-16,50.45
Haddock  Madeline,21171,1997-07-08,63.35
Haddock  Madeline,21171,1997-07-19,35.11
Haddock  Madeline,21171,1997-09-14,38.47
Haddock  Madeline,21171,1997-11-09,60.46
Haddock  Madeline,21171,1997-11-12,55.46
Kim  Josiah,21177,1997-03-16,9.98
Martinez  Shante,21181,1997-03-16,32.97
Martinez  Shante,21181,1997-03-22,83.34
Martinez  Shante,21181,1997-04-12,67.48
Martinez  Shante,21181,1997-05-04,38.5
Martinez  Shante,21181,1997-06-02,118.93
Alexander  Rhiannon,21192,1997-03-16,74.22
Alexander  Rhiannon,21192,1998-03-14,170.9
Maranto  Bryce,21198,1997-03-16,28.36
Maranto  Bryce,21198,1997-06-01,31.76
Maranto  Bryce,21198,1997-11-25,28.98
Brown  Cheyenne,21200,1997-03-16,15.76
Brown  Cheyenne,21200,1997-05-08,54.51
Combs  Anposahiyela,21209,1997-03-16,51.68
Cartahena Jr  Tarren,21223,1997-03-16,21.53
Cartahena Jr  Tarren,21223,1998-02-23,47.96
Cartahena Jr  Tarren,21223,1998-03-08,14.99
Cartahena Jr  Tarren,21223,1998-06-01,15.49
Weber  Joseph,21224,1997-03-16,45.88
Weber  Joseph,21224,1997-07-26,48.91
Maldonado  Kayla,21242,1997-03-16,22.95
Varela-Alba  Jasmine,21244,1997-03-16,14.79
Varela-Alba  Jasmine,21244,1997-04-27,10.77
Varela-Alba  Jasmine,21244,1997-05-03,21.95
Varela-Alba  Jasmine,21244,1997-08-11,12.97
Varela-Alba  Jasmine,21244,1997-08-11,10.77
Varela-Alba  Jasmine,21244,1998-02-24,18.49
Varela-Alba  Jasmine,21244,1998-02-24,14.99
Redhorse  Randall,21262,1997-03-16,28.93
Losino  Kiah,21275,1997-03-16,32.52
Conway  Esly,21288,1997-03-16,11.77
Lerseth  Jacqueline,21294,1997-03-16,115.88
Lerseth  Jacqueline,21294,1997-06-17,15.76
Lerseth  Jacqueline,21294,1997-11-21,19.47
Lerseth  Jacqueline,21294,1998-01-03,15.99
Deer  Kolten,21296,1997-03-16,17.3
Deer  Kolten,21296,1997-03-27,42.29
Thapa  Trayvon,21307,1997-03-16,19.77
Thapa  Trayvon,21307,1997-10-09,17.99
Gurule  Tristin,21320,1997-03-16,21.77
Wheeler  Dustin,21334,1997-03-16,9.99
Lennie  Taylor,21351,1997-03-16,14.96
Johnson  Miller,21361,1997-03-16,26.14
Samaniego Arpide  Saron,21377,1997-03-16,30.33
Samaniego Arpide  Saron,21377,1997-03-16,15.99
Samaniego Arpide  Saron,21377,1997-07-27,14.37
Samaniego Arpide  Saron,21377,1998-02-26,44.33
Samaniego Arpide  Saron,21377,1998-05-03,19.48
Berg  Gautham,21381,1997-03-16,22.96
Berg  Gautham,21381,1997-11-08,34.97
Berg  Gautham,21381,1998-02-15,32.48
Berg  Gautham,21387,1997-03-16,14.99
Berg  Gautham,21387,1997-04-15,176.86
Valladares  Sunshine,3197,1997-03-17,54.97
Valladares  Sunshine,3197,1997-10-06,39.47
Gardner  Nico,8608,1997-03-17,43.89
Gardner  Nico,8608,1997-03-28,43.7
Gardner  Nico,8608,1997-07-02,39.71
Gardner  Nico,8608,1997-09-27,16.99
Gardner  Nico,8608,1998-02-24,40.94
Johnston  Preston,13617,1997-03-17,19.56
Beard  Jesse,21405,1997-03-17,14.79
Beard  Jesse,21405,1997-03-20,14.96
Beard  Jesse,21405,1997-03-24,26.56
Beard  Jesse,21405,1997-04-10,26.56
Beard  Jesse,21405,1997-04-27,56.04
Beard  Jesse,21405,1997-05-27,61.45
Beard  Jesse,21405,1997-06-12,41.29
Neal  Ryan,21409,1997-03-17,42.01
Cotton-Kent  Jessica,21419,1997-03-17,26.14
Howe  Shelby,21456,1997-03-17,27.47
Wu  Marvin,21479,1997-03-17,11.77
Canuto  Austin,21490,1997-03-17,29.13
Canuto  Austin,21490,1997-04-09,44.7
Canuto  Austin,21490,1997-04-17,76.08
Canuto  Austin,21490,1997-09-04,39.93
Canuto  Austin,21490,1998-06-03,45.96
Canuto  Austin,21490,1998-06-24,30.48
Lambouths  Adan,21493,1997-03-17,57.05
Greenhalge  Angel,21511,1997-03-17,11.77
Brady  Christopher,21526,1997-03-17,62.85
Jones  Sidney,21527,1997-03-17,29.96
Jones  Sidney,21527,1997-07-24,5.96
Jones  Sidney,21527,1997-09-08,33.31
Jones  Sidney,21527,1997-11-05,14.99
Jones  Sidney,21527,1998-01-16,27.98
Edmunds  Ivan,21540,1997-03-17,19.56
Edmunds  Ivan,21540,1997-03-23,39.94
Edmunds  Ivan,21540,1997-03-27,50
Edmunds  Ivan,21540,1997-04-07,49.08
Edmunds  Ivan,21540,1997-04-22,40.7
Edmunds  Ivan,21540,1997-05-23,22.97
Perry  Renee,21543,1997-03-17,71.83
Watson  Tyler,21559,1997-03-17,23.99
Watson  Tyler,21559,1997-04-11,47.28
Park  Byron,21572,1997-03-17,14.37
Clark  Katherine,21587,1997-03-17,15.36
Eli  Caitlin,21594,1997-03-17,13.97
Eli  Caitlin,21594,1997-04-06,16.7
Eli  Caitlin,21594,1997-10-01,15.49
Stebbins  Derek,21602,1997-03-17,18.95
Salaz  Jesse,21604,1997-03-17,21.99
Salaz  Jesse,21604,1997-05-06,24.99
Woods  Diego,21617,1997-03-17,14.37
Thornton  Devin,21630,1997-03-17,26.77
Jenkins  Omar,21644,1997-03-17,30.32
Jenkins  Omar,21644,1997-07-09,38.74
Jenkins  Omar,21644,1997-07-14,44.91
Jenkins  Omar,21644,1998-04-16,26.98
Jenkins  Omar,21644,1998-04-29,38.47
Christopherson  Chet,21646,1997-03-17,23.94
Harbert  Tyler,21652,1997-03-17,25.56
Harbert  Tyler,21652,1997-04-24,11.77
Springs  Claire,21655,1997-03-17,28.76
Springs  Claire,21655,1997-03-30,15.36
Springs  Claire,21655,1997-09-05,11.77
Springs  Claire,21655,1997-10-18,58.96
Springs  Claire,21661,1997-03-17,11.77
Sky  Derek,17862,1997-03-18,18.77
Wooden  David,20873,1997-03-18,101.41
Wooden  David,20873,1997-07-17,9.77
Wooden  David,20873,1997-07-17,16.65
Wooden  David,20873,1997-07-17,15.04
Wooden  David,20873,1997-07-17,50.27
Wooden  David,20873,1997-07-18,44.71
Wooden  David,20873,1997-07-28,60.04
Wooden  David,20873,1997-08-12,14.37
Wooden  David,20873,1997-09-05,14.96
Wooden  David,20873,1997-09-18,12.99
Wooden  David,20873,1997-09-22,12.99
Wooden  David,20873,1997-09-22,12.99
Wooden  David,20873,1997-10-02,14.49
Wooden  David,20873,1997-10-16,12.99
Wooden  David,20873,1997-10-22,46.47
Wooden  David,20873,1997-10-22,46.47
Wooden  David,20873,1997-11-05,28.98
Wooden  David,20873,1997-11-07,42.47
Wooden  David,20873,1997-11-07,94.43
Wooden  David,20873,1997-11-07,34.97
Wooden  David,20873,1997-11-09,42.97
Wooden  David,20873,1997-11-13,12.99
Wooden  David,20873,1997-11-13,12.99
Wooden  David,20873,1997-11-14,12.99
Wooden  David,20873,1997-11-14,12.99
Wooden  David,20873,1997-11-14,12.99
Wooden  David,20873,1997-11-21,29.48
Wooden  David,20873,1997-11-21,39.47
Wooden  David,20873,1997-12-01,40.97
Wooden  David,20873,1997-12-08,53.45
Wooden  David,20873,1997-12-14,11.49
Wooden  David,20873,1997-12-14,22.98
Wooden  David,20873,1997-12-14,12.99
Wooden  David,20873,1997-12-14,26.98
Wooden  David,20873,1997-12-14,25.48
Wooden  David,20873,1997-12-14,26.48
Wooden  David,20873,1997-12-25,11.49
Wooden  David,20873,1997-12-30,11.49
Wooden  David,20873,1998-01-04,18.98
Wooden  David,20873,1998-01-07,52.47
Wooden  David,20873,1998-01-07,15.49
Wooden  David,20873,1998-01-07,15.49
Wooden  David,20873,1998-01-07,15.49
Wooden  David,20873,1998-01-14,11.49
Wooden  David,20873,1998-03-04,55.05
Wooden  David,20873,1998-03-13,60.23
Wooden  David,20873,1998-03-17,38.97
Wooden  David,20873,1998-03-17,32.47
Wooden  David,20873,1998-05-26,12.99
Cotton-Kent  Jessica,21436,1997-03-18,23.34
Perry  Renee,21557,1997-03-18,16.77
Silva Castrejon  Lidia,21663,1997-03-18,121.29
Silva Castrejon  Lidia,21663,1997-04-13,81
Silva Castrejon  Lidia,21663,1997-06-26,16.36
Silva Castrejon  Lidia,21663,1997-11-11,107.45
Silva Castrejon  Lidia,21663,1998-03-16,39.48
Calle  Nisha,21683,1997-03-18,77.82
Bray Jr  Tanner,21687,1997-03-18,33.72
Bray Jr  Tanner,21687,1997-03-18,9.77
Bray Jr  Tanner,21687,1997-03-18,9.98
Bray Jr  Tanner,21687,1997-08-17,15.36
Bray Jr  Tanner,21687,1997-08-18,29.73
Bray Jr  Tanner,21687,1997-12-31,28.99
Bray Jr  Tanner,21687,1998-03-07,12.99
Hollinger  Crystal,21698,1997-03-18,33.27
Hollinger  Crystal,21698,1997-04-01,16.76
Hollinger  Crystal,21698,1997-04-07,13.97
Hollinger  Crystal,21698,1997-10-11,11.99
Hollinger  Crystal,21698,1998-02-22,42.97
Fresquez  Nicole,21699,1997-03-18,22.73
Fuentes  Megan,21715,1997-03-18,21.99
Duran  Alexis,21729,1997-03-18,14.37
Berry  Matthew,21748,1997-03-18,156.49
Oh  Thomas,21766,1997-03-18,51.92
Balcazar  Erika,21782,1997-03-18,16.79
Balcazar  Erika,21782,1997-04-01,32.74
Balcazar  Erika,21782,1997-05-16,43.51
Funk  Kaylin,21784,1997-03-18,32.29
Boiko  Maximeno,21791,1997-03-18,68.85
Boiko  Maximeno,21791,1997-03-23,45.48
Boiko  Maximeno,21791,1997-03-31,50.47
Boiko  Maximeno,21791,1997-04-06,58.09
Boiko  Maximeno,21791,1997-05-04,51.28
Boiko  Maximeno,21791,1997-06-22,52.28
Boiko  Maximeno,21791,1997-07-26,70.07
Boiko  Maximeno,21791,1997-08-16,40.1
Boiko  Maximeno,21791,1997-09-27,47.96
Holt  Richard,21802,1997-03-18,37.84
Smith II  Dominque,21825,1997-03-18,22.74
Smith II  Dominque,21825,1998-05-18,9.49
Ware  Neill,21828,1997-03-18,21.54
Ware  Neill,21828,1997-03-24,21.54
Ware  Neill,21828,1997-05-02,22.54
Ware  Neill,21828,1997-07-09,14.37
Ware  Neill,21828,1997-07-09,10.77
Ware  Neill,21828,1997-07-15,9.98
Ware  Neill,21828,1997-07-25,13.97
Lewis  Michelle,21850,1997-03-18,14.37
Lewis  Michelle,21850,1997-10-22,12.99
Jones Jr  Skylar,21853,1997-03-18,11.77
Jones Jr  Skylar,21853,1997-05-16,14.37
Jones Jr  Skylar,21853,1997-12-11,15.99
Jones Jr  Skylar,21853,1997-12-11,8.99
Jones Jr  Skylar,21853,1998-01-11,24.99
Pham  Tony,21862,1997-03-18,21.97
Kim  Kyle,21864,1997-03-18,13.97
Kim  Kyle,21864,1997-03-28,15.36
Singleton  Devin,21879,1997-03-18,16.75
Rouze  Caleb,21883,1997-03-18,21.54
Rouze  Caleb,21883,1997-04-12,19.54
Rouze  Caleb,21883,1997-10-03,29.97
Rouze  Caleb,21883,1997-11-21,51.97
Rouze  Caleb,21883,1997-12-03,42.48
Cartwright  Anposahiyela,21899,1997-03-18,10.77
Cravens  Tayde,21912,1997-03-18,29.92
Cravens  Tayde,21912,1998-03-09,25.37
Reece  Yajaira,21921,1997-03-18,26.99
Reece  Yajaira,21921,1997-06-05,29.6
Reece  Yajaira,21921,1998-06-25,20.99
Carroll  Justin,21929,1997-03-18,49.99
Rivas  Emma,21939,1997-03-18,9.77
Rivas  Emma,21939,1997-03-24,12.97
Rivas  Emma,21939,1997-04-18,9.77
Rivas  Emma,21939,1997-05-13,14.96
Rivas  Emma,21939,1997-12-24,13.99
Livingston  Robert,21943,1997-03-18,15.36
Dolson  Jeremy,3442,1997-03-19,119.36
Dolson  Jeremy,3442,1997-03-22,13.97
Dolson  Jeremy,3442,1997-08-10,95.2
Dolson  Jeremy,3442,1997-10-07,118.45
Dolson  Jeremy,3442,1997-11-01,101.94
Dolson  Jeremy,3442,1997-11-07,12.99
Gentile  Madeleine,15712,1997-03-19,38.77
Gentile  Madeleine,15712,1997-11-11,58.46
French  Desmond,21948,1997-03-19,38.51
Johnson  Krislynn,21960,1997-03-19,16.36
Leisegang  Stefanie,21962,1997-03-19,27.34
Leisegang  Stefanie,21962,1997-03-22,42.13
Leisegang  Stefanie,21962,1997-06-15,82.33
